Any,zona,dat,via,pk,nomMun,nomCom,nomDem,F_MORTS,F_FERITS_GREUS,F_FERITS_LLEUS,F_VICTIMES,F_UNITATS_IMPLICADES,F_VIANANTS_IMPLICADES,F_BICICLETES_IMPLICADES,F_CICLOMOTORS_IMPLICADES,F_MOTOCICLETES_IMPLICADES,F_VEH_LLEUGERS_IMPLICADES,F_VEH_PESANTS_IMPLICADES,F_ALTRES_UNIT_IMPLICADES,F_UNIT_DESC_IMPLICADES,C_VELOCITAT_VIA,D_ACC_AMB_FUGA,D_BOIRA,D_CARACT_ENTORN,D_CARRIL_ESPECIAL,D_CIRCULACIO_MESURES_ESP,D_CLIMATOLOGIA,D_FUNC_ESP_VIA,D_GRAVETAT,D_INFLUIT_BOIRA,D_INFLUIT_CARACT_ENTORN,D_INFLUIT_CIRCULACIO,D_INFLUIT_ESTAT_CLIMA,D_INFLUIT_INTEN_VENT,D_INFLUIT_LLUMINOSITAT,D_INFLUIT_MESU_ESP,D_INFLUIT_OBJ_CALCADA,D_INFLUIT_SOLCS_RASES,D_INFLUIT_VISIBILITAT,D_INTER_SECCIO,D_LIMIT_VELOCITAT,D_LLUMINOSITAT,D_REGULACIO_PRIORITAT,D_SENTITS_VIA,D_SUBTIPUS_ACCIDENT,D_SUBTIPUS_TRAM,D_SUBZONA,D_SUPERFICIE,D_TIPUS_VIA,D_TITULARITAT_VIA,D_TRACAT_ALTIMETRIC,D_VENT,grupDiaLab,hor,grupHor,tipAcc,tipDia,categoriaVia,dia_setmana
2023,Zona urbana,2023-03-21,T-314,,Riudoms,Baix Camp,Tarragona,0,1,0,1,2,0,1,0,0,1,0,0,0,40.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De dia, dia clar",Senyal Stop o cedeix pas,Un sol sentit,Envestida (frontal lateral),Giratòria,Travessera,Sec i net,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",Feiners,9.25,Matí,Col.lisió de vehicles en marxa,dill-dij,Altres,Dimarts
2023,Zona urbana,2023-08-29,C-13,,Tremp,Pallars Jussà,Lleida,0,1,0,1,4,3,0,0,0,1,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,Si,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Doble sentit,Atropellament,,Travessera,Sec i net,Carretera convencional,,,"Calma, vent molt suau",Feiners,10.19,Matí,Atropellament,dill-dij,Altres,Dimarts
2023,Carretera,2023-08-09,N-240,99.0,Lleida,Segrià,Lleida,0,1,2,3,2,0,0,0,0,2,0,0,0,80.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",,Doble sentit,Col·lisió frontal,,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",Feiners,10.56,Matí,Col.lisió de vehicles en marxa,dill-dij,Nacional,Dimecres
2023,Carretera,2023-05-21,T-11,,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,40.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De dia, dia clar",Senyal Stop o cedeix pas,Un sol sentit,Envestida (frontal lateral),Giratòria,Carretera,Sec i net,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",CapDeSetmana,13.2,Matí,Col.lisió de vehicles en marxa,dg,Altres,Diumenge
2023,Carretera,2023-03-15,B-10,,Sant Adrià de Besòs,Barcelonès,Barcelona,1,0,0,1,1,0,0,0,1,0,0,0,0,100.0,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,,Caiguda en la via,,Carretera,Sec i net,Carretera convencional,,,"Calma, vent molt suau",Feiners,16.04,Tarda,Bolcada a la calcada,dill-dij,Altres,Dimecres
2023,Carretera,2023-10-20,N-II,,Vidreres,Selva,Girona,1,1,1,3,2,0,0,0,0,2,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Doble sentit,Col·lisió frontal,,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",CapDeSetmana,16.13,Tarda,Col.lisió de vehicles en marxa,div,Nacional,Divendres
2023,Carretera,2023-01-16,C-1415A,26.0,Castellar del Vallès,Vallès Occidental,Barcelona,0,1,0,1,1,0,0,0,0,1,0,0,0,999.0,No,No n'hi ha,Sense Especificar,,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,,Resta sortides de via,,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",Feiners,8.45,Matí,Sortida de la calcada sense especificar,dill-dij,Altres,Dilluns
2023,Carretera,2023-01-02,T-320,,Botarell,Baix Camp,Tarragona,0,1,0,1,2,0,1,0,0,1,0,0,0,999.0,No,No n'hi ha,Sense Especificar,,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,,Envestida (frontal lateral),Giratòria,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",Feiners,10.4,Matí,Col.lisió de vehicles en marxa,dill-dij,Altres,Dilluns
2023,Carretera,2023-03-04,BV-2411,,Olesa de Bonesvalls,Alt Penedès,Barcelona,0,1,0,1,2,0,1,0,1,0,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Doble sentit,Col·lisió frontal,,Carretera,Sec i net,Carretera convencional,Provincial,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,11.5,Matí,Col.lisió de vehicles en marxa,dis,Altres,Dissabte
2023,Carretera,2023-02-16,C-55,,Navàs,Bages,Barcelona,1,0,0,1,4,0,0,0,0,3,1,0,0,100.0,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Doble sentit,Col·lisió frontal,,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",Feiners,13.0,Matí,Col.lisió de vehicles en marxa,dill-dij,Altres,Dijous
2023,Carretera,2023-06-01,C-32,38.0,Sitges,Garraf,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,90.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De nit, il·luminació artificial suficient",,Un sol sentit,Xoc contra objecte/obstacle sense sortida prèvia de via,,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",Feiners,1.36,Nit,Col.lisió d'un vehicle contra un obstacle de la calcada,dill-dij,Altres,Dijous
2023,Carretera,2023-04-02,BV-1245,,Granera,Moianès,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,50.0,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",,Doble sentit,Col·lisió frontal,,Carretera,Sec i net,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",CapDeSetmana,18.18,Tarda,Col.lisió de vehicles en marxa,dg,Altres,Diumenge
2023,Carretera,2023-04-02,A-2,478.0,Bell-lloc d'Urgell,Pla d'Urgell,Lleida,0,1,0,1,2,0,0,0,0,2,0,0,0,100.0,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Un sol sentit,Fregament o col·lisió lateral,,Carretera,Sec i net,Carretera convencional,Estatal,Pla,Vent fort,CapDeSetmana,13.17,Matí,Col.lisió de vehicles en marxa,dg,Autopista/Autovia,Diumenge
2023,Carretera,2023-08-28,C-1415A,,Castellar del Vallès,Vallès Occidental,Barcelona,0,1,1,2,2,0,2,0,0,0,0,0,0,100.0,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Doble sentit,Caiguda en la via,,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,12.03,Matí,Bolcada a la calcada,dill-dij,Altres,Dilluns
2023,Carretera,2023-06-03,C-45,,Seròs,Segrià,Lleida,1,0,0,1,1,0,0,0,0,1,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Doble sentit,Resta sortides de via,,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",CapDeSetmana,6.46,Matí,Sortida de la calcada sense especificar,dis,Altres,Dissabte
2023,Carretera,2023-12-05,B-10,,Barcelona,Barcelonès,Barcelona,0,1,0,1,2,0,0,0,1,0,1,0,0,80.0,No,Si,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",,Doble sentit,Encalç,,Carretera,Sec i net,Carretera convencional,,,"Calma, vent molt suau",Feiners,16.45,Tarda,Col.lisió de vehicles en marxa,dill-dij,Altres,Dimarts
2023,Carretera,2023-12-26,C-58,,Barcelona,Barcelonès,Barcelona,0,1,3,4,1,0,0,0,0,1,0,0,0,100.0,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De nit, il·luminació artificial insuficient",Sols marques viàries (inclou pas vianants),Doble sentit,Altres,Enllaç d'entrada o eixida,Carretera,Sec i net,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",Feiners,0.54,Nit,Altres,dill-dij,Altres,Dimarts
2023,Carretera,2023-01-25,AP-7,,Mollet del Vallès,Vallès Oriental,Barcelona,0,1,0,1,3,0,0,0,0,0,3,0,0,100.0,No,No n'hi ha,Terraplé,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",,Un sol sentit,Altres,,Carretera,Sec i net,Carretera convencional,Estatal,Rampa o pendent,"Calma, vent molt suau",Feiners,9.25,Matí,Altres,dill-dij,Autopista/Autovia,Dimecres
2023,Carretera,2023-03-09,N-IIA,450.0,Torres de Segre,Segrià,Lleida,0,1,1,2,2,0,0,0,0,2,0,0,0,60.0,No,No n'hi ha,,,,Pluja dèbil,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",,,Altres,,Carretera,Mullat,Carretera convencional,,,"Calma, vent molt suau",Feiners,11.57,Matí,Altres,dill-dij,Nacional,Dijous
2023,Carretera,2023-03-07,L-304,,"Plans de Sió, els",Segarra,Lleida,0,1,0,1,1,0,0,0,0,1,0,0,0,999.0,No,No n'hi ha,Sense Especificar,,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,,Resta sortides de via,,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",Feiners,18.45,Tarda,Sortida de la calcada sense especificar,dill-dij,Altres,Dimarts
2023,Carretera,2023-06-17,B-204,,Viladecans,Baix Llobregat,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Doble sentit,Caiguda en la via,,Carretera,Sec i net,Carretera convencional,Municipal,Pla,"Calma, vent molt suau",CapDeSetmana,17.4,Tarda,Bolcada a la calcada,dis,Altres,Dissabte
2023,Carretera,2023-02-12,C-252,,Verges,Baix Empordà,Girona,0,1,0,1,3,0,0,0,0,3,0,0,0,999.0,No,No n'hi ha,Sense Especificar,,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,,Col·lisió frontal,,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",CapDeSetmana,18.3,Tarda,Col.lisió de vehicles en marxa,dg,Altres,Diumenge
2023,Carretera,2023-09-10,A-2,578.0,Esparreguera,Baix Llobregat,Barcelona,1,0,3,4,6,3,0,0,0,1,0,2,0,999.0,No,No n'hi ha,Sense Especificar,,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,,Atropellament,,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",CapDeSetmana,16.46,Tarda,Atropellament,dg,Autopista/Autovia,Diumenge
2023,Carretera,2023-04-28,C-55,41.0,Callús,Bages,Barcelona,0,2,0,2,2,0,0,0,0,2,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Doble sentit,Col·lisió frontal,,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",Feiners,7.44,Matí,Col.lisió de vehicles en marxa,div,Altres,Divendres
2023,Carretera,2023-11-26,C-58,,Badia del Vallès,Vallès Occidental,Barcelona,0,1,5,6,3,0,0,0,0,3,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,Si,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, sense llum artificial",,Un sol sentit,Encalç,,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",CapDeSetmana,17.57,Tarda,Col.lisió de vehicles en marxa,dg,Altres,Diumenge
2023,Carretera,2023-12-23,GI-543,1.0,Arbúcies,Selva,Girona,0,1,0,1,1,0,0,0,1,0,0,0,0,50.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",,Doble sentit,Caiguda en la via,,Carretera,Sec i net,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",CapDeSetmana,13.51,Matí,Bolcada a la calcada,dis,Altres,Dissabte
2023,Carretera,2023-07-29,T-240,,"Bisbal del Penedès, la",Baix Penedès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,40.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De dia, dia clar",Senyal Stop o cedeix pas,Un sol sentit,Envestida (frontal lateral),Giratòria,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",CapDeSetmana,18.51,Tarda,Col.lisió de vehicles en marxa,dis,Altres,Dissabte
2023,Carretera,2023-10-24,C-16,,Cercs,Berguedà,Barcelona,0,1,2,3,3,0,0,0,0,3,0,0,0,80.0,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",,Doble sentit,Envestida (frontal lateral),,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,8.48,Matí,Col.lisió de vehicles en marxa,dill-dij,Altres,Dimarts
2023,Carretera,2023-02-16,N-II,,Cabrera de Mar,Maresme,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,Alba o capvespre,,Un sol sentit,Envestida (frontal lateral),,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",Feiners,18.28,Tarda,Col.lisió de vehicles en marxa,dill-dij,Nacional,Dijous
2023,Zona urbana,2023-01-10,B-682,1.0,Palafolls,Maresme,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,100.0,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,,Altres,,Travessera,Sec i net,Carretera convencional,,,"Calma, vent molt suau",Feiners,18.18,Tarda,Altres,dill-dij,Altres,Dimarts
2023,Carretera,2023-09-14,N-IIA,,Alcarràs,Segrià,Lleida,0,1,0,1,1,0,0,0,1,0,0,0,0,999.0,No,No n'hi ha,Sense Especificar,,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,,Altres,Enllaç d'entrada o eixida,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",Feiners,19.54,Tarda,Altres,dill-dij,Nacional,Dijous
2023,Carretera,2023-08-06,TV-3141,,Riudoms,Baix Camp,Tarragona,1,0,1,2,2,0,0,0,0,2,0,0,0,80.0,No,No n'hi ha,Terraplé,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",,Doble sentit,Col·lisió frontal,,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",CapDeSetmana,14.13,Tarda,Col.lisió de vehicles en marxa,dg,Altres,Diumenge
2023,Carretera,2023-06-27,AP-7,,"Ametlla de Mar, l'",Baix Ebre,Tarragona,1,0,1,2,2,0,0,0,0,1,1,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, sense llum artificial",,Doble sentit,Encalç,,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",Feiners,0.59,Nit,Col.lisió de vehicles en marxa,dill-dij,Autopista/Autovia,Dimarts
2023,Carretera,2023-01-31,BV-1203,,Ullastrell,Vallès Occidental,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,999.0,No,No n'hi ha,Sense Especificar,,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,,Resta sortides de via,,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",Feiners,11.2,Matí,Sortida de la calcada sense especificar,dill-dij,Altres,Dimarts
2023,Carretera,2023-03-07,C-12,,Tortosa,Baix Ebre,Tarragona,1,0,0,1,1,0,0,0,1,0,0,0,0,70.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",,Doble sentit,Resta sortides de via,,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",Feiners,8.15,Matí,Sortida de la calcada sense especificar,dill-dij,Altres,Dimarts
2023,Carretera,2023-11-05,N-420,,Pradell de la Teixeta,Priorat,Tarragona,0,2,2,4,2,0,0,0,0,2,0,0,0,100.0,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, sense llum artificial",,Doble sentit,Col·lisió frontal,,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",CapDeSetmana,18.2,Tarda,Col.lisió de vehicles en marxa,dg,Nacional,Diumenge
2023,Carretera,2023-12-05,B-150,,Castellbisbal,Vallès Occidental,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,50.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De nit, sense llum artificial",Senyal Stop o cedeix pas,Doble sentit,Fregament o col·lisió lateral,Intersecció en T o Y,Carretera,Sec i net,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",Feiners,20.06,Tarda,Col.lisió de vehicles en marxa,dill-dij,Altres,Dimarts
2023,Carretera,2023-03-29,C-63,,Santa Coloma de Farners,Selva,Girona,0,2,0,2,2,0,0,0,1,1,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Sols marques viàries (inclou pas vianants),Doble sentit,Envestida (frontal lateral),Intersecció en T o Y,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,8.19,Matí,Col.lisió de vehicles en marxa,dill-dij,Altres,Dimecres
2023,Carretera,2023-04-04,B-30,,Barberà del Vallès,Vallès Occidental,Barcelona,0,1,0,1,3,0,0,0,1,2,0,0,0,70.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",,Un sol sentit,Fregament o col·lisió lateral,,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",Feiners,15.07,Tarda,Col.lisió de vehicles en marxa,dill-dij,Altres,Dimarts
2023,Carretera,2023-09-13,AL,88.0,Lleida,Segrià,Lleida,0,4,0,4,2,0,0,0,0,2,0,0,0,,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Genérica via,"De nit, il·luminació artificial suficient",,Doble sentit,Col·lisió frontal,,Carretera,Sec i net,Carretera convencional,Municipal,Pla,"Calma, vent molt suau",Feiners,6.34,Matí,Col.lisió de vehicles en marxa,dill-dij,Autopista/Autovia,Dimecres
2023,Carretera,2023-07-18,C-32,,Viladecans,Baix Llobregat,Barcelona,0,2,0,2,1,0,0,0,1,0,0,0,0,60.0,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De dia, dia clar",Sols norma prioritat de pas,Un sol sentit,Caiguda en la via,Enllaç d'entrada o eixida,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,20.39,Tarda,Bolcada a la calcada,dill-dij,Altres,Dimarts
2023,Carretera,2023-03-11,BP-1121,,Monistrol de Montserrat,Bages,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,999.0,No,No n'hi ha,Sense Especificar,,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,,Resta sortides de via,,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",CapDeSetmana,12.25,Matí,Sortida de la calcada sense especificar,dis,Altres,Dissabte
2023,Carretera,2023-10-12,CR36,2.0,Vila-seca,Tarragonès,Tarragona,0,2,1,3,1,0,0,0,0,1,0,0,0,30.0,No,No n'hi ha,Terraplé,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De nit, sense llum artificial",,Doble sentit,Resta sortides de via,,Carretera,Sec i net,Carretera convencional,,,"Calma, vent molt suau",Feiners,6.45,Matí,Sortida de la calcada sense especificar,dill-dij,Altres,Dijous
2023,Carretera,2023-04-03,C-243C,5.0,Castellbisbal,Vallès Occidental,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Doble sentit,Fregament o col·lisió lateral,,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",Feiners,16.45,Tarda,Col.lisió de vehicles en marxa,dill-dij,Altres,Dilluns
2023,Carretera,2023-10-28,B-23,,Molins de Rei,Baix Llobregat,Barcelona,0,1,1,2,4,0,0,0,1,3,0,0,0,100.0,Si,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De nit, il·luminació artificial suficient",,Un sol sentit,Encalç,,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",CapDeSetmana,5.25,Nit,Col.lisió de vehicles en marxa,dis,Altres,Dissabte
2023,Carretera,2023-03-14,AP-7,132.0,Granollers,Vallès Oriental,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Un sol sentit,Encalç,,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",Feiners,14.4,Tarda,Col.lisió de vehicles en marxa,dill-dij,Autopista/Autovia,Dimarts
2023,Carretera,2023-07-26,GI-554,,Esponellà,Pla de l'Estany,Girona,0,1,2,3,2,0,0,0,0,2,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Doble sentit,Col·lisió frontal,,Carretera,Sec i net,Carretera convencional,Provincial,Rampa o pendent,"Calma, vent molt suau",Feiners,8.36,Matí,Col.lisió de vehicles en marxa,dill-dij,Altres,Dimecres
2023,Carretera,2023-06-21,C-65,12.0,Llagostera,Gironès,Girona,0,1,0,1,2,0,0,0,1,1,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Envestida (frontal lateral),Enllaç d'entrada o eixida,Carretera,Sec i net,Carretera convencional,Municipal,Pla,"Calma, vent molt suau",Feiners,11.51,Matí,Col.lisió de vehicles en marxa,dill-dij,Altres,Dimecres
